hour,current_a,truth_degradation_pct,open_loop_degradation_pct,prediction_degradation_pct,posterior_degradation_pct,posterior_std_pct,observation_degradation_pct,corrected,monotonic_projection
331,270.0,0.747408,0.64992,0.760715752051,0.760715752051,0.079276856501,,False,False
332,270.0,0.749708,0.65192,0.762715752051,0.762715752051,0.081075109847,,False,False
333,270.0,0.752008,0.65392,0.764715752051,0.764715752051,0.082834334045,,False,False
334,270.0,0.754308,0.65592,0.766715752051,0.766715752051,0.084556965158,,False,False
335,270.0,0.756608,0.65792,0.768715752051,0.768715752051,0.086245195905,,False,False
336,270.0,0.758908,0.65992,0.770715752051,0.776996306627,0.028391974858,0.777727871406,True,False
337,0.0,0.758908,0.65992,0.776996306627,0.776996306627,0.028742029093,,False,False
338,0.0,0.758908,0.65992,0.776996306627,0.776996306627,0.029087870949,,False,False
339,0.0,0.758908,0.65992,0.776996306627,0.776996306627,0.029429648934,,False,False
340,0.0,0.758908,0.65992,0.776996306627,0.776996306627,0.029767503025,,False,False
341,90.0,0.763462,0.66388,0.780956306627,0.780956306627,0.034270361778,,False,False
342,90.0,0.765762,0.66588,0.782956306627,0.782956306627,0.038246714321,,False,False
343,90.0,0.768062,0.66788,0.784956306627,0.784956306627,0.04184691884,,False,False
344,90.0,0.770362,0.66988,0.786956306627,0.786956306627,0.045161023864,,False,False
345,195.0,0.772662,0.67188,0.788956306627,0.788956306627,0.048248021062,,False,False
346,195.0,0.774962,0.67388,0.790956306627,0.790956306627,0.051149046877,,False,False
347,195.0,0.777262,0.67588,0.792956306627,0.792956306627,0.053894141207,,False,False
348,195.0,0.779562,0.67788,0.794956306627,0.794956306627,0.056506034337,,False,False
349,195.0,0.781862,0.67988,0.796956306627,0.796956306627,0.059002418395,,False,False
350,195.0,0.784162,0.68188,0.798956306627,0.798956306627,0.061397384606,,False,False
351,195.0,0.786462,0.68388,0.800956306627,0.800956306627,0.06370237277,,False,False
352,195.0,0.788762,0.68588,0.802956306627,0.802956306627,0.065926821223,,False,False
353,270.0,0.791062,0.68788,0.804956306627,0.804956306627,0.068078625255,,False,False
354,270.0,0.793362,0.68988,0.806956306627,0.806956306627,0.070164468761,,False,False
355,270.0,0.795662,0.69188,0.808956306627,0.808956306627,0.072190069515,,False,False
356,270.0,0.797962,0.69388,0.810956306627,0.810956306627,0.074160364054,,False,False
357,270.0,0.800262,0.69588,0.812956306627,0.812956306627,0.076079649425,,False,False
358,270.0,0.802562,0.69788,0.814956306627,0.814956306627,0.077951693481,,False,False
359,270.0,0.804862,0.69988,0.816956306627,0.816956306627,0.079779821864,,False,False
360,270.0,0.807162,0.70188,0.818956306627,0.823166342,0.028155999486,0.82373584945,True,False
361,90.0,0.809462,0.70388,0.825166342,0.825166342,0.03288029451,,False,False
362,90.0,0.811762,0.70588,0.827166342,0.827166342,0.037006313341,,False,False
363,90.0,0.814062,0.70788,0.829166342,0.829166342,0.040716344226,,False,False
364,90.0,0.816362,0.70988,0.831166342,0.831166342,0.04411546381,,False,False
365,90.0,0.818662,0.71188,0.833166342,0.833166342,0.047270790211,,False,False
366,90.0,0.820962,0.71388,0.835166342,0.835166342,0.050228289511,,False,False
367,90.0,0.823262,0.71588,0.837166342,0.837166342,0.053021076254,,False,False
368,90.0,0.825562,0.71788,0.839166342,0.839166342,0.055673943521,,False,False
369,195.0,0.827862,0.71988,0.841166342,0.841166342,0.058206025867,,False,False
370,195.0,0.830162,0.72188,0.843166342,0.843166342,0.060632457539,,False,False
371,195.0,0.832462,0.72388,0.845166342,0.845166342,0.06296545376,,False,False
372,195.0,0.834762,0.72588,0.847166342,0.847166342,0.065215042952,,False,False
373,195.0,0.837062,0.72788,0.849166342,0.849166342,0.067389578477,,False,False
374,195.0,0.839362,0.72988,0.851166342,0.851166342,0.069496105986,,False,False
375,195.0,0.841662,0.73188,0.853166342,0.853166342,0.07154063326,,False,False
376,195.0,0.843962,0.73388,0.855166342,0.855166342,0.073528332412,,False,False
377,270.0,0.846262,0.73588,0.857166342,0.857166342,0.075463694101,,False,False
378,270.0,0.848562,0.73788,0.859166342,0.859166342,0.077350646974,,False,False
379,270.0,0.850862,0.73988,0.861166342,0.861166342,0.079192651473,,False,False
380,270.0,0.853162,0.74188,0.863166342,0.863166342,0.080992774415,,False,False
381,270.0,0.855462,0.74388,0.865166342,0.865166342,0.082753748963,,False,False
382,270.0,0.857762,0.74588,0.867166342,0.867166342,0.08447802334,,False,False
383,270.0,0.860062,0.74788,0.869166342,0.869166342,0.086167800758,,False,False
384,270.0,0.862362,0.74988,0.871166342,0.869166342,0.028389412989,0.812952827854,True,True
385,90.0,0.864662,0.75188,0.871166342,0.871166342,0.033080390413,,False,False
386,90.0,0.866962,0.75388,0.873166342,0.873166342,0.037184212912,,False,False
387,90.0,0.869262,0.75588,0.875166342,0.875166342,0.040878101104,,False,False
388,90.0,0.871562,0.75788,0.877166342,0.877166342,0.044264801026,,False,False
389,90.0,0.873862,0.75988,0.879166342,0.879166342,0.047410189516,,False,False
390,90.0,0.876162,0.76188,0.881166342,0.881166342,0.050359502876,,False,False
391,90.0,0.878462,0.76388,0.883166342,0.883166342,0.053145394814,,False,False
392,90.0,0.880762,0.76588,0.885166342,0.885166342,0.055792351178,,False,False
393,195.0,0.883062,0.76788,0.887166342,0.887166342,0.058319292777,,False,False
394,195.0,0.885362,0.76988,0.889166342,0.889166342,0.060741199939,,False,False
395,195.0,0.887662,0.77188,0.891166342,0.891166342,0.063070173854,,False,False
396,195.0,0.889962,0.77388,0.893166342,0.893166342,0.065316156424,,False,False
397,195.0,0.892262,0.77588,0.895166342,0.895166342,0.067487434016,,False,False
398,195.0,0.894562,0.77788,0.897166342,0.897166342,0.06959099949,,False,False
399,195.0,0.896862,0.77988,0.899166342,0.899166342,0.071632818387,,False,False
400,195.0,0.899162,0.78188,0.901166342,0.901166342,0.073618028567,,False,False
401,270.0,0.901462,0.78388,0.903166342,0.903166342,0.07555109258,,False,False
402,270.0,0.903762,0.78588,0.905166342,0.905166342,0.077435915763,,False,False
403,270.0,0.906062,0.78788,0.907166342,0.907166342,0.079275939037,,False,False
404,270.0,0.908362,0.78988,0.909166342,0.909166342,0.081074212732,,False,False
405,270.0,0.910662,0.79188,0.911166342,0.911166342,0.082833455983,,False,False
406,270.0,0.912962,0.79388,0.913166342,0.913166342,0.084556104985,,False,False
407,270.0,0.915262,0.79588,0.915166342,0.915166342,0.08624435257,,False,False
408,270.0,0.917562,0.79788,0.917166342,0.931579332536,0.028391946975,0.933258202552,True,False
409,90.0,0.919862,0.79988,0.933579332536,0.933579332536,0.033082565091,,False,False
410,90.0,0.922162,0.80188,0.935579332536,0.935579332536,0.037186147596,,False,False
411,90.0,0.924462,0.80388,0.937579332536,0.937579332536,0.040879860971,,False,False
412,90.0,0.926762,0.80588,0.939579332536,0.939579332536,0.044266426251,,False,False
413,90.0,0.929062,0.80788,0.941579332536,0.941579332536,0.04741170692,,False,False
414,90.0,0.931362,0.80988,0.943579332536,0.943579332536,0.050360931416,,False,False
415,90.0,0.933662,0.81188,0.945579332536,0.945579332536,0.053146748472,,False,False
416,90.0,0.935962,0.81388,0.947579332536,0.947579332536,0.055793640615,,False,False
417,195.0,0.938262,0.81588,0.949579332536,0.949579332536,0.058320526345,,False,False
418,195.0,0.940562,0.81788,0.951579332536,0.951579332536,0.060742384322,,False,False
419,195.0,0.942862,0.81988,0.953579332536,0.953579332536,0.063071314503,,False,False
420,195.0,0.945162,0.82188,0.955579332536,0.955579332536,0.065317257851,,False,False
421,195.0,0.947462,0.82388,0.957579332536,0.957579332536,0.067488500007,,False,False
422,195.0,0.949762,0.82588,0.959579332536,0.959579332536,0.06959203326,,False,False
423,195.0,0.952062,0.82788,0.961579332536,0.961579332536,0.07163382269,,False,False
424,195.0,0.954362,0.82988,0.963579332536,0.963579332536,0.073619005788,,False,False
425,270.0,0.956662,0.83188,0.965579332536,0.965579332536,0.075552044799,,False,False
426,270.0,0.958962,0.83388,0.967579332536,0.967579332536,0.077436844804,,False,False
427,270.0,0.961262,0.83588,0.969579332536,0.969579332536,0.079276846515,,False,False
428,270.0,0.963562,0.83788,0.971579332536,0.971579332536,0.081075100082,,False,False
429,270.0,0.965862,0.83988,0.973579332536,0.973579332536,0.082834324488,,False,False
430,270.0,0.968162,0.84188,0.975579332536,0.975579332536,0.084556955795,,False,False
431,270.0,0.970462,0.84388,0.977579332536,0.977579332536,0.086245186726,,False,False
432,270.0,0.972762,0.84588,0.979579332536,0.984312758328,0.028391974555,0.984864112235,True,False
433,90.0,0.975062,0.84788,0.986312758328,0.986312758328,0.033082588761,,False,False
434,90.0,0.977362,0.84988,0.988312758328,0.988312758328,0.037186168654,,False,False
435,90.0,0.979662,0.85188,0.990312758328,0.990312758328,0.040879880127,,False,False
436,90.0,0.981962,0.85388,0.992312758328,0.992312758328,0.044266443941,,False,False
437,90.0,0.984262,0.85588,0.994312758328,0.994312758328,0.047411723436,,False,False
438,90.0,0.986562,0.85788,0.996312758328,0.996312758328,0.050360946965,,False,False
439,90.0,0.988862,0.85988,0.998312758328,0.998312758328,0.053146763206,,False,False
440,90.0,0.991162,0.86188,1.000312758328,1.000312758328,0.05579365465,,False,False
441,195.0,0.993462,0.86388,1.002312758328,1.002312758328,0.058320539772,,False,False
442,195.0,0.995762,0.86588,1.004312758328,1.004312758328,0.060742397214,,False,False
443,195.0,0.998062,0.86788,1.006312758328,1.006312758328,0.063071326919,,False,False
444,195.0,1.000362,0.86988,1.008312758328,1.008312758328,0.06531726984,,False,False
445,195.0,1.002662,0.87188,1.010312758328,1.010312758328,0.06748851161,,False,False
446,195.0,1.004962,0.87388,1.012312758328,1.012312758328,0.069592044512,,False,False
447,195.0,1.007262,0.87588,1.014312758328,1.014312758328,0.071633833622,,False,False
448,195.0,1.009562,0.87788,1.016312758328,1.016312758328,0.073619016425,,False,False
449,270.0,1.011862,0.87988,1.018312758328,1.018312758328,0.075552055163,,False,False
450,270.0,1.014162,0.88188,1.020312758328,1.020312758328,0.077436854917,,False,False
451,270.0,1.016462,0.88388,1.022312758328,1.022312758328,0.079276856392,,False,False
452,270.0,1.018762,0.88588,1.024312758328,1.024312758328,0.08107510974,,False,False
453,270.0,1.021062,0.88788,1.026312758328,1.026312758328,0.082834333941,,False,False
454,270.0,1.023362,0.88988,1.028312758328,1.028312758328,0.084556965056,,False,False
455,270.0,1.025662,0.89188,1.030312758328,1.030312758328,0.086245195805,,False,False
456,270.0,1.027962,0.89388,1.032312758328,1.030312758328,0.028391974855,0.987959835055,True,True
457,90.0,1.030262,0.89588,1.032312758328,1.032312758328,0.033082589019,,False,False
458,90.0,1.032562,0.89788,1.034312758328,1.034312758328,0.037186168883,,False,False
459,90.0,1.034862,0.89988,1.036312758328,1.036312758328,0.040879880335,,False,False
460,90.0,1.037162,0.90188,1.038312758328,1.038312758328,0.044266444134,,False,False
461,90.0,1.039462,0.90388,1.040312758328,1.040312758328,0.047411723616,,False,False
462,90.0,1.041762,0.90588,1.042312758328,1.042312758328,0.050360947134,,False,False
463,90.0,1.044062,0.90788,1.044312758328,1.044312758328,0.053146763366,,False,False
464,90.0,1.046362,0.90988,1.046312758328,1.046312758328,0.055793654803,,False,False
465,195.0,1.048662,0.91188,1.048312758328,1.048312758328,0.058320539918,,False,False
466,195.0,1.050962,0.91388,1.050312758328,1.050312758328,0.060742397354,,False,False
467,195.0,1.053262,0.91588,1.052312758328,1.052312758328,0.063071327054,,False,False
468,195.0,1.055562,0.91788,1.054312758328,1.054312758328,0.06531726997,,False,False
469,195.0,1.057862,0.91988,1.056312758328,1.056312758328,0.067488511736,,False,False
470,195.0,1.060162,0.92188,1.058312758328,1.058312758328,0.069592044634,,False,False
471,195.0,1.062462,0.92388,1.060312758328,1.060312758328,0.071633833741,,False,False
472,195.0,1.064762,0.92588,1.062312758328,1.062312758328,0.073619016541,,False,False
473,270.0,1.067062,0.92788,1.064312758328,1.064312758328,0.075552055276,,False,False
474,270.0,1.069362,0.92988,1.066312758328,1.066312758328,0.077436855027,,False,False
475,270.0,1.071662,0.93188,1.068312758328,1.068312758328,0.0792768565,,False,False
476,270.0,1.073962,0.93388,1.070312758328,1.070312758328,0.081075109846,,False,False
477,270.0,1.076262,0.93588,1.072312758328,1.072312758328,0.082834334044,,False,False
478,270.0,1.078562,0.93788,1.074312758328,1.074312758328,0.084556965157,,False,False
479,270.0,1.080862,0.93988,1.076312758328,1.076312758328,0.086245195904,,False,False
480,270.0,1.083162,0.94188,1.078312758328,1.076312758328,0.028391974858,1.049722579744,True,True
481,90.0,1.085462,0.94388,1.078312758328,1.078312758328,0.033082589022,,False,False
482,90.0,1.087762,0.94588,1.080312758328,1.080312758328,0.037186168886,,False,False
483,90.0,1.090062,0.94788,1.082312758328,1.082312758328,0.040879880337,,False,False
484,90.0,1.092362,0.94988,1.084312758328,1.084312758328,0.044266444136,,False,False
485,90.0,1.094662,0.95188,1.086312758328,1.086312758328,0.047411723618,,False,False
486,90.0,1.096962,0.95388,1.088312758328,1.088312758328,0.050360947136,,False,False
487,90.0,1.099262,0.95588,1.090312758328,1.090312758328,0.053146763368,,False,False
488,90.0,1.101562,0.95788,1.092312758328,1.092312758328,0.055793654805,,False,False
489,195.0,1.103862,0.95988,1.094312758328,1.094312758328,0.058320539919,,False,False
490,195.0,1.106162,0.96188,1.096312758328,1.096312758328,0.060742397356,,False,False
491,195.0,1.108462,0.96388,1.098312758328,1.098312758328,0.063071327055,,False,False
492,195.0,1.110762,0.96588,1.100312758328,1.100312758328,0.065317269972,,False,False
493,195.0,1.113062,0.96788,1.102312758328,1.102312758328,0.067488511738,,False,False
494,195.0,1.115362,0.96988,1.104312758328,1.104312758328,0.069592044636,,False,False
495,195.0,1.117662,0.97188,1.106312758328,1.106312758328,0.071633833742,,False,False
496,195.0,1.119962,0.97388,1.108312758328,1.108312758328,0.073619016542,,False,False
497,270.0,1.122262,0.97588,1.110312758328,1.110312758328,0.075552055277,,False,False
498,270.0,1.124562,0.97788,1.112312758328,1.112312758328,0.077436855028,,False,False
499,270.0,1.126862,0.97988,1.114312758328,1.114312758328,0.079276856501,,False,False
500,270.0,1.129162,0.98188,1.116312758328,1.116312758328,0.081075109847,,False,False
501,270.0,1.131462,0.98388,1.118312758328,1.118312758328,0.082834334045,,False,False
502,270.0,1.133762,0.98588,1.120312758328,1.120312758328,0.084556965158,,False,False
503,270.0,1.136062,0.98788,1.122312758328,1.122312758328,0.086245195905,,False,False
504,270.0,1.138362,0.98988,1.124312758328,1.130175627068,0.028391974858,1.130858539416,True,False
505,0.0,1.138362,0.98988,1.130175627068,1.130175627068,0.028742029093,,False,False
506,0.0,1.138362,0.98988,1.130175627068,1.130175627068,0.029087870949,,False,False
507,0.0,1.138362,0.98988,1.130175627068,1.130175627068,0.029429648934,,False,False
508,0.0,1.138362,0.98988,1.130175627068,1.130175627068,0.029767503025,,False,False
509,90.0,1.142916,0.99384,1.134135627068,1.134135627068,0.034270361778,,False,False
510,90.0,1.145216,0.99584,1.136135627068,1.136135627068,0.038246714321,,False,False
511,90.0,1.147516,0.99784,1.138135627068,1.138135627068,0.04184691884,,False,False
512,90.0,1.149816,0.99984,1.140135627068,1.140135627068,0.045161023864,,False,False
513,195.0,1.152116,1.00184,1.142135627068,1.142135627068,0.048248021062,,False,False
514,195.0,1.154416,1.00384,1.144135627068,1.144135627068,0.051149046877,,False,False
515,195.0,1.156716,1.00584,1.146135627068,1.146135627068,0.053894141207,,False,False
516,195.0,1.159016,1.00784,1.148135627068,1.148135627068,0.056506034337,,False,False
517,195.0,1.161316,1.00984,1.150135627068,1.150135627068,0.059002418395,,False,False
518,195.0,1.163616,1.01184,1.152135627068,1.152135627068,0.061397384606,,False,False
519,195.0,1.165916,1.01384,1.154135627068,1.154135627068,0.06370237277,,False,False
520,195.0,1.168216,1.01584,1.156135627068,1.156135627068,0.065926821223,,False,False
521,270.0,1.170516,1.01784,1.158135627068,1.158135627068,0.068078625255,,False,False
522,270.0,1.172816,1.01984,1.160135627068,1.160135627068,0.070164468761,,False,False
523,270.0,1.175116,1.02184,1.162135627068,1.162135627068,0.072190069515,,False,False
524,270.0,1.177416,1.02384,1.164135627068,1.164135627068,0.074160364054,,False,False
525,270.0,1.179716,1.02584,1.166135627068,1.166135627068,0.076079649425,,False,False
526,270.0,1.182016,1.02784,1.168135627068,1.168135627068,0.077951693481,,False,False
527,270.0,1.184316,1.02984,1.170135627068,1.170135627068,0.079779821864,,False,False
528,270.0,1.186616,1.03184,1.172135627068,1.177714877834,0.028155999486,1.178469604242,True,False
529,90.0,1.188916,1.03384,1.179714877834,1.179714877834,0.03288029451,,False,False
530,90.0,1.191216,1.03584,1.181714877834,1.181714877834,0.037006313341,,False,False
531,90.0,1.193516,1.03784,1.183714877834,1.183714877834,0.040716344226,,False,False
532,90.0,1.195816,1.03984,1.185714877834,1.185714877834,0.04411546381,,False,False
533,90.0,1.198116,1.04184,1.187714877834,1.187714877834,0.047270790211,,False,False
534,90.0,1.200416,1.04384,1.189714877834,1.189714877834,0.050228289511,,False,False
535,90.0,1.202716,1.04584,1.191714877834,1.191714877834,0.053021076254,,False,False
536,90.0,1.205016,1.04784,1.193714877834,1.193714877834,0.055673943521,,False,False
537,195.0,1.207316,1.04984,1.195714877834,1.195714877834,0.058206025867,,False,False
538,195.0,1.209616,1.05184,1.197714877834,1.197714877834,0.060632457539,,False,False
539,195.0,1.211916,1.05384,1.199714877834,1.199714877834,0.06296545376,,False,False
540,195.0,1.214216,1.05584,1.201714877834,1.201714877834,0.065215042952,,False,False
541,195.0,1.216516,1.05784,1.203714877834,1.203714877834,0.067389578477,,False,False
542,195.0,1.218816,1.05984,1.205714877834,1.205714877834,0.069496105986,,False,False
543,195.0,1.221116,1.06184,1.207714877834,1.207714877834,0.07154063326,,False,False
544,195.0,1.223416,1.06384,1.209714877834,1.209714877834,0.073528332412,,False,False
545,270.0,1.225716,1.06584,1.211714877834,1.211714877834,0.075463694101,,False,False
546,270.0,1.228016,1.06784,1.213714877834,1.213714877834,0.077350646974,,False,False
547,270.0,1.230316,1.06984,1.215714877834,1.215714877834,0.079192651473,,False,False
548,270.0,1.232616,1.07184,1.217714877834,1.217714877834,0.080992774415,,False,False
549,270.0,1.234916,1.07384,1.219714877834,1.219714877834,0.082753748963,,False,False
550,270.0,1.237216,1.07584,1.221714877834,1.221714877834,0.08447802334,,False,False
551,270.0,1.239516,1.07784,1.223714877834,1.223714877834,0.086167800758,,False,False
552,270.0,1.241816,1.07984,1.225714877834,1.284769219862,0.028389412989,1.291659824169,True,False
553,90.0,1.244116,1.08184,1.286769219862,1.286769219862,0.033080390413,,False,False
554,90.0,1.246416,1.08384,1.288769219862,1.288769219862,0.037184212912,,False,False
555,90.0,1.248716,1.08584,1.290769219862,1.290769219862,0.040878101104,,False,False
556,90.0,1.251016,1.08784,1.292769219862,1.292769219862,0.044264801026,,False,False
557,90.0,1.253316,1.08984,1.294769219862,1.294769219862,0.047410189516,,False,False
558,90.0,1.255616,1.09184,1.296769219862,1.296769219862,0.050359502876,,False,False
559,90.0,1.257916,1.09384,1.298769219862,1.298769219862,0.053145394814,,False,False
560,90.0,1.260216,1.09584,1.300769219862,1.300769219862,0.055792351178,,False,False
561,195.0,1.262516,1.09784,1.302769219862,1.302769219862,0.058319292777,,False,False
562,195.0,1.264816,1.09984,1.304769219862,1.304769219862,0.060741199939,,False,False
563,195.0,1.267116,1.10184,1.306769219862,1.306769219862,0.063070173854,,False,False
564,195.0,1.269416,1.10384,1.308769219862,1.308769219862,0.065316156424,,False,False
565,195.0,1.271716,1.10584,1.310769219862,1.310769219862,0.067487434016,,False,False
566,195.0,1.274016,1.10784,1.312769219862,1.312769219862,0.06959099949,,False,False
567,195.0,1.276316,1.10984,1.314769219862,1.314769219862,0.071632818387,,False,False
568,195.0,1.278616,1.11184,1.316769219862,1.316769219862,0.073618028567,,False,False
569,270.0,1.280916,1.11384,1.318769219862,1.318769219862,0.07555109258,,False,False
570,270.0,1.283216,1.11584,1.320769219862,1.320769219862,0.077435915763,,False,False
571,270.0,1.285516,1.11784,1.322769219862,1.322769219862,0.079275939037,,False,False
572,270.0,1.287816,1.11984,1.324769219862,1.324769219862,0.081074212732,,False,False
573,270.0,1.290116,1.12184,1.326769219862,1.326769219862,0.082833455983,,False,False
574,270.0,1.292416,1.12384,1.328769219862,1.328769219862,0.084556104985,,False,False
575,270.0,1.294716,1.12584,1.330769219862,1.330769219862,0.08624435257,,False,False
576,270.0,1.297016,1.12784,1.332769219862,1.330769219862,0.028391946975,1.311608036106,True,True
577,90.0,1.299316,1.12984,1.332769219862,1.332769219862,0.033082565091,,False,False
578,90.0,1.301616,1.13184,1.334769219862,1.334769219862,0.037186147596,,False,False
579,90.0,1.303916,1.13384,1.336769219862,1.336769219862,0.040879860971,,False,False
580,90.0,1.306216,1.13584,1.338769219862,1.338769219862,0.044266426251,,False,False
581,90.0,1.308516,1.13784,1.340769219862,1.340769219862,0.04741170692,,False,False
582,90.0,1.310816,1.13984,1.342769219862,1.342769219862,0.050360931416,,False,False
583,90.0,1.313116,1.14184,1.344769219862,1.344769219862,0.053146748472,,False,False
584,90.0,1.315416,1.14384,1.346769219862,1.346769219862,0.055793640615,,False,False
585,195.0,1.317716,1.14584,1.348769219862,1.348769219862,0.058320526345,,False,False
586,195.0,1.320016,1.14784,1.350769219862,1.350769219862,0.060742384322,,False,False
587,195.0,1.322316,1.14984,1.352769219862,1.352769219862,0.063071314503,,False,False
588,195.0,1.324616,1.15184,1.354769219862,1.354769219862,0.065317257851,,False,False
589,195.0,1.326916,1.15384,1.356769219862,1.356769219862,0.067488500007,,False,False
590,195.0,1.329216,1.15584,1.358769219862,1.358769219862,0.06959203326,,False,False
591,195.0,1.331516,1.15784,1.360769219862,1.360769219862,0.07163382269,,False,False
592,195.0,1.333816,1.15984,1.362769219862,1.362769219862,0.073619005788,,False,False
593,270.0,1.336116,1.16184,1.364769219862,1.364769219862,0.075552044799,,False,False
594,270.0,1.338416,1.16384,1.366769219862,1.366769219862,0.077436844804,,False,False
595,270.0,1.340716,1.16584,1.368769219862,1.368769219862,0.079276846515,,False,False
596,270.0,1.343016,1.16784,1.370769219862,1.370769219862,0.081075100082,,False,False
597,270.0,1.345316,1.16984,1.372769219862,1.372769219862,0.082834324488,,False,False
598,270.0,1.347616,1.17184,1.374769219862,1.374769219862,0.084556955795,,False,False
599,270.0,1.349916,1.17384,1.376769219862,1.376769219862,0.086245186726,,False,False
600,270.0,1.352216,1.17584,1.378769219862,1.376769219862,0.028391974555,1.303567964577,True,True
601,90.0,1.354516,1.17784,1.378769219862,1.378769219862,0.033082588761,,False,False
602,90.0,1.356816,1.17984,1.380769219862,1.380769219862,0.037186168654,,False,False
603,90.0,1.359116,1.18184,1.382769219862,1.382769219862,0.040879880127,,False,False
604,90.0,1.361416,1.18384,1.384769219862,1.384769219862,0.044266443941,,False,False
605,90.0,1.363716,1.18584,1.386769219862,1.386769219862,0.047411723436,,False,False
606,90.0,1.366016,1.18784,1.388769219862,1.388769219862,0.050360946965,,False,False
607,90.0,1.368316,1.18984,1.390769219862,1.390769219862,0.053146763206,,False,False
608,90.0,1.370616,1.19184,1.392769219862,1.392769219862,0.05579365465,,False,False
609,195.0,1.372916,1.19384,1.394769219862,1.394769219862,0.058320539772,,False,False
610,195.0,1.375216,1.19584,1.396769219862,1.396769219862,0.060742397214,,False,False
611,195.0,1.377516,1.19784,1.398769219862,1.398769219862,0.063071326919,,False,False
612,195.0,1.379816,1.19984,1.400769219862,1.400769219862,0.06531726984,,False,False
613,195.0,1.382116,1.20184,1.402769219862,1.402769219862,0.06748851161,,False,False
614,195.0,1.384416,1.20384,1.404769219862,1.404769219862,0.069592044512,,False,False
615,195.0,1.386716,1.20584,1.406769219862,1.406769219862,0.071633833622,,False,False
616,195.0,1.389016,1.20784,1.408769219862,1.408769219862,0.073619016425,,False,False
617,270.0,1.391316,1.20984,1.410769219862,1.410769219862,0.075552055163,,False,False
618,270.0,1.393616,1.21184,1.412769219862,1.412769219862,0.077436854917,,False,False
619,270.0,1.395916,1.21384,1.414769219862,1.414769219862,0.079276856392,,False,False
620,270.0,1.398216,1.21584,1.416769219862,1.416769219862,0.08107510974,,False,False
621,270.0,1.400516,1.21784,1.418769219862,1.418769219862,0.082834333941,,False,False
622,270.0,1.402816,1.21984,1.420769219862,1.420769219862,0.084556965056,,False,False
623,270.0,1.405116,1.22184,1.422769219862,1.422769219862,0.086245195805,,False,False
624,270.0,1.407416,1.22384,1.424769219862,1.422769219862,0.028391974855,1.370090985584,True,True
625,90.0,1.409716,1.22584,1.424769219862,1.424769219862,0.033082589019,,False,False
626,90.0,1.412016,1.22784,1.426769219862,1.426769219862,0.037186168883,,False,False
627,90.0,1.414316,1.22984,1.428769219862,1.428769219862,0.040879880335,,False,False
628,90.0,1.416616,1.23184,1.430769219862,1.430769219862,0.044266444134,,False,False
629,90.0,1.418916,1.23384,1.432769219862,1.432769219862,0.047411723616,,False,False
630,90.0,1.421216,1.23584,1.434769219862,1.434769219862,0.050360947134,,False,False
631,90.0,1.423516,1.23784,1.436769219862,1.436769219862,0.053146763366,,False,False
632,90.0,1.425816,1.23984,1.438769219862,1.438769219862,0.055793654803,,False,False
633,195.0,1.428116,1.24184,1.440769219862,1.440769219862,0.058320539918,,False,False
634,195.0,1.430416,1.24384,1.442769219862,1.442769219862,0.060742397354,,False,False
635,195.0,1.432716,1.24584,1.444769219862,1.444769219862,0.063071327054,,False,False
636,195.0,1.435016,1.24784,1.446769219862,1.446769219862,0.06531726997,,False,False
637,195.0,1.437316,1.24984,1.448769219862,1.448769219862,0.067488511736,,False,False
638,195.0,1.439616,1.25184,1.450769219862,1.450769219862,0.069592044634,,False,False
639,195.0,1.441916,1.25384,1.452769219862,1.452769219862,0.071633833741,,False,False
640,195.0,1.444216,1.25584,1.454769219862,1.454769219862,0.073619016541,,False,False
641,270.0,1.446516,1.25784,1.456769219862,1.456769219862,0.075552055276,,False,False
642,270.0,1.448816,1.25984,1.458769219862,1.458769219862,0.077436855027,,False,False
643,270.0,1.451116,1.26184,1.460769219862,1.460769219862,0.0792768565,,False,False
644,270.0,1.453416,1.26384,1.462769219862,1.462769219862,0.081075109846,,False,False
645,270.0,1.455716,1.26584,1.464769219862,1.464769219862,0.082834334044,,False,False
646,270.0,1.458016,1.26784,1.466769219862,1.466769219862,0.084556965157,,False,False
647,270.0,1.460316,1.26984,1.468769219862,1.468769219862,0.086245195904,,False,False
648,270.0,1.462616,1.27184,1.470769219862,1.468769219862,0.028391974858,1.438784414278,True,True
649,90.0,1.464916,1.27384,1.470769219862,1.470769219862,0.033082589022,,False,False
650,90.0,1.467216,1.27584,1.472769219862,1.472769219862,0.037186168886,,False,False
651,90.0,1.469516,1.27784,1.474769219862,1.474769219862,0.040879880337,,False,False
652,90.0,1.471816,1.27984,1.476769219862,1.476769219862,0.044266444136,,False,False
653,90.0,1.474116,1.28184,1.478769219862,1.478769219862,0.047411723618,,False,False
654,90.0,1.476416,1.28384,1.480769219862,1.480769219862,0.050360947136,,False,False
655,90.0,1.478716,1.28584,1.482769219862,1.482769219862,0.053146763368,,False,False
656,90.0,1.481016,1.28784,1.484769219862,1.484769219862,0.055793654805,,False,False
657,195.0,1.483316,1.28984,1.486769219862,1.486769219862,0.058320539919,,False,False
658,195.0,1.485616,1.29184,1.488769219862,1.488769219862,0.060742397356,,False,False
659,195.0,1.487916,1.29384,1.490769219862,1.490769219862,0.063071327055,,False,False
660,195.0,1.490216,1.29584,1.492769219862,1.492769219862,0.065317269972,,False,False
661,195.0,1.492516,1.29784,1.494769219862,1.494769219862,0.067488511738,,False,False
